date,fuel_type,price,data_file
2012-11-30,UNLEADED_100,1.955,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_30_11_2012.pdf
2012-12-07,UNLEADED_100,1.943,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_12_2012.pdf
2012-12-14,UNLEADED_100,1.938,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_12_2012.pdf
2012-12-21,UNLEADED_100,1.944,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_12_2012.pdf
2012-12-28,UNLEADED_100,1.951,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_12_2012.pdf
2012-05-04,UNLEADED_95,1.784,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_05_2012.pdf
2012-06-08,UNLEADED_95,1.72,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_06_2012.pdf
2012-06-15,UNLEADED_95,1.693,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_06_2012.pdf
2012-06-22,UNLEADED_95,1.679,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_06_2012.pdf
2012-06-29,UNLEADED_95,1.669,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_29_06_2012.pdf
2012-07-06,UNLEADED_95,1.671,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_06_07_2012.pdf
2012-07-13,UNLEADED_95,1.701,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_13_07_2012.pdf
2012-07-20,UNLEADED_95,1.714,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_20_07_2012.pdf
2012-07-27,UNLEADED_95,1.734,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_07_2012.pdf
2012-08-03,UNLEADED_95,1.743,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_03_08_2012.pdf
2012-08-10,UNLEADED_95,1.769,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_08_2012.pdf
2012-08-17,UNLEADED_95,1.787,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_08_2012.pdf
2012-08-24,UNLEADED_95,1.827,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_08_2012.pdf
2012-08-31,UNLEADED_95,1.837,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_31_08_2012.pdf
2012-09-07,UNLEADED_95,1.838,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_09_2012.pdf
2012-09-14,UNLEADED_95,1.833,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_09_2012.pdf
2012-09-21,UNLEADED_95,1.792,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_09_2012.pdf
2012-09-28,UNLEADED_95,1.767,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_09_2012.pdf
